# Diversion and return flows, cfs. One row per day of a generic (non-leap) year.
# Read by scripts/externalRules/DiversionFromCSV.py
#
# Column headers are ResSim element names. A positive number takes water out of the
# network, a negative number puts it back, so the Return columns are negative.
#
# GENERATED from data/daily_diversions_returns_ALT.csv by
# scripts/externalRules/_offline_tests/build_DiversionConfig.py
# Do not edit by hand -- rerun that script instead.
#
# The source holds one value per MONTH, repeated across every day of that month.
# It is written out day by day only to match the layout the other config files use.
Month,Day,Diversion 1 down,Diversion 1 up,Diversion 2,Diversion 3,Diversion 4,Diversion 5,Diversion 6,Diversion 7,Diversion 8,Diversion 9,Diversion 10,Diversion 11,Diversion 12,Diversion 13,Diversion 14,Diversion 15,Return 1 down,Return 1 up,Return 2,Return 3,Return 4,Return 5,Return 6,Return 7,Return 8,Return 9,Return 10,Return 11,Return 12,Return 13,Return 14,Return 15
2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-1,-1,-2,-2,-2,-1,-1,0,0,-1,0,0,0,0
5,1,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,2,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,3,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,4,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,5,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,6,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,7,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,8,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,9,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,10,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,11,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,12,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,13,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,14,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,15,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,16,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,17,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,18,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,19,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,20,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,21,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,22,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,23,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,24,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,25,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,26,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,27,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,28,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,29,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,30,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
5,31,372,54,13,73,28,58,21,21,18,37,4,16,1,3,1,0,-127,-10,-2,-33,-6,-23,-2,-6,-6,-20,0,-2,0,-1,-1,0
6,1,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,2,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,3,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,4,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,5,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,6,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,7,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,8,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,9,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,10,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,11,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,12,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,13,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,14,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,15,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,16,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,17,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,18,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,19,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,20,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,21,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,22,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,23,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
6,24,589,101,26,101,50,86,43,36,29,43,8,33,1,6,2,0,-164,-17,-4,-39,-10,-28,-5,-8,-8,-23,-1,-4,0,-1,-1,0
